C1,C2,Z,X,T,P,Y
5.367669032645009,-1.907807557877391,5.197090928487758,16.594436550655228,58.49994394547474,57.11140139164353,116.13639428598455
10.386067327960994,-0.8603850107795019,18.616424487767652,31.72796234108163,134.25304657052882,132.6527754660251,268.4748896521186
5.699600049135815,-0.41360553342164424,10.38067335380755,17.294281878960735,81.52980806005178,80.3125253678313,163.077632992148
2.9918908063159795,1.8876876573401904,12.925710397965924,8.876827217708632,65.52404207354598,65.68350458035012,131.52071449293538
4.809071505821854,0.5565531245337582,10.335486004506187,14.863189906965607,73.10616933633455,72.21338182084266,144.84548030938828
1.4475073330670964,-1.3354815690998914,-1.7884251796240125,1.810275913981604,4.120984858823161,4.634599323054257,8.834536991493653
4.838800501406478,0.486036289417637,10.363050425795043,15.198470994282065,70.76518787491246,70.79990162366502,138.82598411822212
3.3338878859984824,-1.5473039889383655,2.856055617044478,10.127841561657414,40.32170747894663,38.353203265508576,80.01353040552945
6.8307805511203235,1.0826910538870733,17.81003285229693,20.269866756582704,104.10146019807347,104.75643578229516,207.7146465536954
3.90091945080893,-0.4711246518178786,6.839690265482734,13.74962054814635,57.08880380773929,57.899602453331,114.81093444154982
4.7664681684095065,-0.09363618873917084,10.43552143749143,13.624470486437968,69.3900282759042,68.39616560106934,138.80268740448528
3.728884317191193,1.32579664754219,10.257117709632574,10.78357696250855,62.29013657478612,62.71032811768111,123.17471009571595
8.477702703706662,-1.28716356858425,14.76113881321171,27.42466141332472,113.25225539995891,112.39575716254971,225.5195176741008
4.357514467764177,-1.3971181851129912,6.046913001901638,12.240482098442675,53.77085723254629,53.868527609294624,107.74039447463998
8.665114086958404,-0.5835993263460049,16.31505219212454,25.445226977938674,115.88643613084498,114.62193772389001,231.69380491982542
6.628303524236533,1.0383788510193166,18.153542510302074,19.73788514927875,108.03397644461892,106.24086999208434,215.48882877960207
5.9641334546707725,-1.5193460754768424,5.713605475233244,18.733134846141866,64.59961195531858,64.21679476570561,128.71839012112517
5.737466294635039,-2.832155598110569,2.454017658675721,17.42020139125843,53.371611857321476,53.24788291104664,107.43939171180224
5.787594596432503,-0.4511588584089988,9.486409156956055,16.070158442145246,74.77666467534505,74.37898498173044,149.03563677782088
1.14465484130878,0.5517407999109204,4.666011406107665,2.9017959607991504,28.73557535637782,27.55154479815526,57.383059468726564
4.442233211698487,1.2002617497388293,11.435110933011316,12.71934520188325,67.4405375115368,67.04063844940566,137.05101161115414
6.690315942368644,-0.463161362085399,12.748642947818576,19.993726781882888,91.62665815029456,91.8959529028753,181.8296336637052
4.902205633051789,-0.41142660711600243,9.940667588752284,15.132460557785196,67.03267901612942,66.98778598600688,132.21351530068418
2.18962030639285,1.1539007342557472,8.536145715636941,6.987066675066521,47.86606060755745,48.04856163815666,96.51571087991351
4.895191098845061,-1.8697416996954206,4.464908122265361,12.90956154248678,53.90457258410665,53.23445738365242,107.13050210691921
8.408211032510982,-0.38852077518300926,14.662986398572187,26.2885740850938,109.07853296387717,110.25025087859332,217.83882840001172
7.4937834310694384,0.19042388992505774,14.711987565788686,22.73391913920494,101.42893831586221,100.25276497930743,202.07672025359332
4.875991981267936,0.44921872128503426,12.349259031687641,16.012507991397715,81.47684462227201,81.96440491935873,162.6938891037765
6.902898554116173,-0.5098066931908826,13.055726032565032,21.15289398963919,91.29026160067035,92.4721526936303,184.17906131343705
4.266985959263897,0.03444101170584135,8.598275434267775,13.902280835527453,62.60086387335205,63.081771966100945,126.00385620532221
1.5922568263465622,-2.4883273534129895,-4.698377953311734,5.243315790489814,5.176636822554492,4.974112595489662,11.215497156995962
3.1510680237408915,-0.6582484123338483,2.301582937368861,10.799429827425424,36.38610479531952,35.85780774865654,71.35598253484639
8.125777537016395,0.4535087125544674,16.541228793011754,24.899583247066964,113.07669043576364,114.1127780868099,225.00222713497442
4.452013836341392,-0.9822940342546795,7.868564657058468,13.258126262581271,62.06233175330941,60.63935682804774,121.28558484713339
4.513232041249964,0.058984221589597374,7.922961176266254,15.812130844196773,66.7494694255154,65.77934516513575,132.68955802994805
4.400323607450239,0.446872500802698,10.330744538529652,14.090007944630607,70.10620990489122,69.70865213939949,141.16912299616808
8.808273179146013,-0.34254920085776497,17.59634272891393,26.998563958442453,120.91618472423264,122.15383848174463,242.34931596421364
8.251917830724127,0.1704637709965709,15.760304306435673,23.479449075634044,109.23185113183715,109.61161876787804,218.24218900072216
9.437560466896269,-0.9627325652846123,16.171633712719785,27.02437378322527,117.75374381130665,116.7856980527964,235.48518733889523
4.681909579199897,-0.20661127969604665,9.68190085682231,14.338444219741545,69.32011180900149,69.00980410361659,137.95133807542757
5.59124897749419,0.6102161695892225,13.025645785663299,16.91926813025081,83.51285854474975,82.89853540065346,167.23047597190128
1.9667149011584177,0.15697296096843422,7.272751740888907,5.286022138466937,39.99187645199993,39.282087459766394,80.74963118348047
7.953868852236549,-0.5865312695639355,12.479544636903096,24.002589256321706,97.41776569048521,98.39665524904198,193.21964459355996
2.66444089746413,0.224216404290793,7.060259537684518,9.581949620435985,48.93910353137718,47.56736040211367,98.1778547505917
5.433551127525258,0.714609790636618,12.838129889563907,16.996055857126073,82.31805078321142,83.9268316389458,165.5685364373775
2.805394944734312,-2.049941278577478,0.2328862085728648,7.2751763244501975,21.826313319029314,22.65454300921394,43.237526349095255
3.822266346522608,1.1590740649558977,11.563062039612154,11.355290212424881,67.7393551859196,68.83021685652331,136.1794109839598
3.3254751379005993,-0.336254738681072,4.909029862647985,9.171458932849236,42.82096214325835,42.35802263123309,88.45657873098925
3.7842494786483645,0.42548993324023027,9.07396514947676,10.965048519536532,60.50198943604886,60.35204871696975,120.89963607911082
3.921754593702043,1.197246923645228,9.577348506941483,11.351648115476486,60.494845206329266,59.06169339180455,121.38299746266385
3.903462410149846,-1.371673697230466,4.295151229179687,11.232741647845533,46.07050508705348,45.54584267998668,91.40295309044558
6.666667823560614,-0.7094410024275466,11.503171105829113,18.744868098708444,85.76751248301218,86.26116733065534,171.71627612862642
2.79027441387496,-0.2885486958757048,5.353562908765907,8.243168560106689,42.22684787604925,43.522910937830645,84.9139673770808
5.441082854027734,-0.7837535211244283,9.589023469769334,15.76264092523589,70.08212774820323,68.97497093140078,140.3590978366766
7.435918304611117,1.7349365758368085,20.444266176942367,19.378306223831082,113.82405624764276,113.45855031065749,226.62841717557666
3.9736072709732078,-0.8567720938267928,5.524987680264313,13.973793837421287,55.22443857871804,55.07313935848552,110.65523892876153
3.564162218504796,-0.5555467794868666,4.5806157618877,11.78125630973106,46.8828790574459,45.487089855253416,95.22795405360944
4.538950749639499,0.20438903160297678,8.978847830438877,13.240551523993501,59.78364197220096,60.37499121395936,120.01591970891644
7.359450416721421,-1.2021495260760888,12.299186875391905,22.09717029990486,94.77233089065383,94.04834055891122,190.5066489703795
5.388215261906716,-0.39568071175626385,11.025723794250618,14.992991438402585,78.87643160025823,78.6810412490812,157.51585123050384
3.9375714107848028,0.31745326125017514,8.589392169008077,13.508437110165275,62.00254360062562,61.55059422871374,124.75498744067495
5.96775330237608,-0.33286040438251124,10.9829281388579,19.800548601901347,83.06148072704184,82.27214222132217,166.4022292923002
2.7954157003271534,-0.09338685889994829,4.406056448960696,8.542940829227986,39.84616382508801,39.83911883960746,78.74141692048879
6.362719020885896,-0.5293321124483709,12.310198549694125,20.111687706843032,90.14144650458748,89.92583692601946,180.60141401397382
5.817214615403535,-1.514470309180767,7.756435126956548,17.626930625144528,72.72585157739506,72.3539936951164,144.46000649134982
4.384383057722232,0.32159321133923857,11.67476318592593,11.816423734290765,66.52578377226378,65.79732215058344,132.41868726964276
3.3228284031055377,1.7549330716472415,11.032132943973062,9.556661840352955,62.995311420880626,63.31483609166358,126.17995114905362
3.2266381554330854,0.01840163078343813,6.130473304198268,9.811842433071213,48.422587056673244,50.07620432516553,97.14241838672662
6.06963467269182,0.22526411724754952,13.046507619651862,17.754356299332017,86.43357705643035,86.57346428926948,171.67792164778356
7.457961004978124,0.6927227551168594,17.640579813032595,22.155229737499337,111.36753455491795,112.36365276982909,223.78905488101879
3.7253845059424107,-1.2693304965466992,3.4271098846970913,11.084753960318116,44.23513704386663,42.84491511871317,89.04228036603374
5.916773407102968,1.7025146581296056,16.068129698141053,17.66944172344344,97.20467670846992,97.36243814776368,193.70462498132895
0.8259459627958625,0.20232879642280202,3.140285843783702,2.5300963788850708,19.020957627769654,17.923589308798586,36.504330459090134
3.830764538685601,1.631856899089109,13.27823513718411,10.431688549660201,72.16916342306929,70.6922384955374,144.19342226705714
4.937882134258196,-0.7330329955239894,6.760391181380698,14.096630253646651,59.28293897562856,58.54356756816952,118.11993423739597
3.1806331660363325,1.8180619225578247,13.170894900851636,8.257315232409027,65.35369652944033,66.5455958638539,130.82053351593368
3.1269872504208083,0.7751554940347831,9.74963969214257,10.358777300948626,59.23985491074916,60.18987073941881,118.11659316034275
3.6644408870622276,0.5530400858523584,9.122298528929322,8.887675719346358,54.50620193494639,54.74920665700079,107.00494700914777
5.584385456652746,0.23402445435314795,11.950442138740973,17.90674671327516,85.63262029364013,84.0999197337502,170.8768936489791
4.6253419631872505,-0.24852861807444937,9.05915584326706,15.262375286824597,68.16012414693921,67.96384349555127,136.0146291828101
0.5235375333500558,1.2005316584738726,3.7869669718654713,1.268432013067546,18.182210218315223,18.48391022721696,36.9980814614045
0.7585996947298677,0.14035986984804696,1.9683104781679583,-0.3273380036376956,11.221795410018894,11.39733163959749,21.745391145426737
3.786269644285649,-1.9670697035871523,-0.48105336679933863,10.997498370889657,30.695495719287898,28.85170213580715,63.069666111948365
5.915373172107104,-1.1171864617070024,9.355642604596138,17.681935355032497,77.8046012645546,76.91428341653473,153.69756197845746
-0.4950096854504693,-0.1858457521927473,-3.10904984992104,-2.495627276280321,-7.607224417876566,-7.671302182025283,-13.903281337950506
4.000539647696739,0.3099989831655551,10.434496073319142,11.486400549281974,62.57575840872403,63.11204931824122,124.92719784656995
