C1,C2,Z,X,T,P,Y
5.367669032645009,-1.907807557877391,5.197090928487758,16.594436550655228,,57.11140139164353,116.13639428598455
10.386067327960994,-0.8603850107795019,18.616424487767652,31.72796234108163,,132.6527754660251,268.4748896521186
5.699600049135815,-0.41360553342164424,10.38067335380755,17.294281878960735,,80.3125253678313,163.077632992148
2.9918908063159795,1.8876876573401904,12.925710397965924,8.876827217708632,,65.68350458035012,131.52071449293538
4.809071505821854,0.5565531245337582,10.335486004506187,14.863189906965607,,72.21338182084266,144.84548030938828
1.4475073330670964,-1.3354815690998914,-1.7884251796240125,1.810275913981604,,4.634599323054257,8.834536991493653
4.838800501406478,0.486036289417637,10.363050425795043,15.198470994282065,,70.79990162366502,138.82598411822212
3.3338878859984824,-1.5473039889383655,2.856055617044478,10.127841561657414,,38.353203265508576,80.01353040552945
6.8307805511203235,1.0826910538870733,17.81003285229693,20.269866756582704,,104.75643578229516,207.7146465536954
3.90091945080893,-0.4711246518178786,6.839690265482734,13.74962054814635,,57.899602453331,114.81093444154982
4.7664681684095065,-0.09363618873917084,10.43552143749143,13.624470486437968,,68.39616560106934,138.80268740448528
3.728884317191193,1.32579664754219,10.257117709632574,10.78357696250855,,62.71032811768111,123.17471009571595
8.477702703706662,-1.28716356858425,14.76113881321171,27.42466141332472,,112.39575716254971,225.5195176741008
4.357514467764177,-1.3971181851129912,6.046913001901638,12.240482098442675,,53.868527609294624,107.74039447463998
8.665114086958404,-0.5835993263460049,16.31505219212454,25.445226977938674,,114.62193772389001,231.69380491982542
6.628303524236533,1.0383788510193166,18.153542510302074,19.73788514927875,,106.24086999208434,215.48882877960207
5.9641334546707725,-1.5193460754768424,5.713605475233244,18.733134846141866,,64.21679476570561,128.71839012112517
5.737466294635039,-2.832155598110569,2.454017658675721,17.42020139125843,,53.24788291104664,107.43939171180224
5.787594596432503,-0.4511588584089988,9.486409156956055,16.070158442145246,,74.37898498173044,149.03563677782088
1.14465484130878,0.5517407999109204,4.666011406107665,2.9017959607991504,,27.55154479815526,57.383059468726564
4.442233211698487,1.2002617497388293,11.435110933011316,12.71934520188325,,67.04063844940566,137.05101161115414
6.690315942368644,-0.463161362085399,12.748642947818576,19.993726781882888,,91.8959529028753,181.8296336637052
4.902205633051789,-0.41142660711600243,9.940667588752284,15.132460557785196,,66.98778598600688,132.21351530068418
