D,C1,C2,C3,C4,C5,T,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,N1,N2,N3,N4,N5
1.0,1.1882356763016215,0.3791951326487981,0.08143354104415461,0.5975851483238542,1.1284108798759123,2.4076364527967247,-3.265016513947573,-3.4902980659916656,-3.337148153729532,-3.480944510655774,-3.462526684501828,-3.386122904220346,-3.4954258418516067,-3.6112139908655316,-3.368191922724496,-3.128782044936371,-3.3063934094513616,-3.4963802097552694,-3.4411203433581377,-3.3948660646119175,-3.3715421711106774,-3.4673916791963677,-3.2532609985274012,-3.4400968805665837,-3.3646406344033544,-3.205569451866067,-3.394772081684355,-3.161964373284576,-3.333609672166112,-3.428561407813528,-3.403606133928131,-3.436810507391216,-3.5296672661098807,-3.7440223025029002,-3.467436197394977,-3.59055165411625,-3.4786059582627677,-3.259051789243484,-3.4216342295830793,-3.2123545213700337,-3.432303810804821,-3.28761597041202,-3.3900276998544294,-3.419293408088322,-3.230586843707632,-3.155015412671328,-3.417920580144963,-3.4868257486767344,-3.3799001974459393,-3.3421772694415726,-3.315909246081192,-3.3634089335068666,-3.4637797142880764,-3.1713964843960545,-3.4639628505344002,-3.393424249379566,-3.2598924593531833,-3.4795688571008005,-3.376857944496578,-3.3159053648903507,-3.3547919243456574,-3.3283250803303406,-3.40124429791987,-3.3465132610052892,-3.448908616594282,-3.5443257134488095,-3.443833023908276,-3.373122749752172,-3.3190183545506553,-3.2506174433006394,-3.2178902213499363,-3.5254499833809003,-3.4777731163258903,-3.4219695441042726,-3.3433611462398254,-3.3834290490543495,-3.3046495767845685,-3.339630023567392,-3.304657305704925,-3.5211988667367753,-3.364924111172302,-3.356458392994343,-3.3542341230240154,-3.378664655189509,-3.212586792705255,-3.3733315934478867,-3.489513148849077,-3.4893626119005225,-3.4300081649188314,-3.4898552324225425,-3.200988690111644,-3.2263611625120925,-3.4310210044392218,-3.3326180754664447,-3.407592847322958,-3.3982345590729914,-3.4419106136747257,-3.317969717118162,-3.392669255882367,-3.414085825315739,-3.416444668466808,-3.2681958954035184,-3.461740254487234,-3.4353645924739635,-3.44218425925876,-3.302102253030926,1.6109080489628047,0.5997814039009729,3.2421514397986186,0.8748869565638002,1.0889187181095357
1.0,0.04311189327653515,0.9118806946889747,-3.2335622567073825,-1.7215113977842873,1.0147391434663353,-4.238983748198495,3.148612534445393,2.9159711520946274,3.129937411463939,3.1009942468396403,2.8846634464915377,3.0072065699154353,2.874053938348788,2.9504511854635065,2.8413031622235816,2.941793425382389,2.9576704354226377,2.888238753056395,3.025833161571133,3.0985853045089997,3.036770880546053,2.85621731634055,3.1080321475038266,3.0034203252337273,2.9019091835876067,2.9659247054568665,3.111954915749268,2.9825247337510814,2.9280798686428526,2.9722825001221227,2.8461512373827085,2.9020334430511965,3.046141999251337,2.968047881815164,2.9473493007077227,2.981250877395655,3.058900573696263,3.248478684950538,2.6913420545197297,2.9775793309572567,2.9499330983166003,3.110258574852143,2.9696815116826554,2.9349273504372686,2.9549969691837483,3.1260067506760487,2.8046237721996716,3.0096611350533142,3.023902621183107,3.1476820742561307,2.857377228177165,2.9261020419530555,3.0304745712761387,2.9452392637147975,2.821087957589256,3.0758024285932297,2.9873529440282334,2.8997086064013216,2.8777864978111496,3.016332900629729,2.856737758488335,3.0241178926424728,3.2819692724882903,2.8633603133727163,3.155127101226912,3.1084347439543363,2.9268200426019213,2.9518094967186412,2.934533757213205,3.019479073178,2.9910709306935157,2.9467215016058295,2.914698558361518,2.911989773403031,3.0687725026369685,2.887404701437944,2.921486036448989,3.061000068425143,2.9428670275645223,2.913333292374898,2.9447993956021206,3.1690811269307604,2.8851184562761856,3.1054382358829704,2.9230515825434535,3.0227578103056465,2.9304569061572048,3.0729570435777984,2.851378791334868,2.9006655331555704,2.91981906183948,3.013581797656858,2.986648958820101,2.8103852030129928,2.8794165650987162,3.1557618469265645,2.9861047647864227,2.7794213809990693,3.0453709860005813,2.9901538182901057,3.017662785684305,3.037822254387857,2.886390731289765,3.026373682276324,3.074326522177678,2.9537094885226405,0.118142347892635,-1.6400959258396104,1.82692966954632,0.603507423762427,0.7406405338098758
1.0,0.34796586486449604,0.43696717320357276,-0.44534489417027173,-1.7148636525569312,1.204337634285635,-0.20250117418334032,0.2922734717644073,-0.002650358134331565,0.23575888428511133,0.060400318600306896,-0.052530198536544254,0.03994710703608026,-0.014486134528983924,0.31218053603815854,0.09179706675422884,0.21437294034131885,0.11095603190823371,0.3358346552939656,0.11569711417938482,0.19735614995690642,0.08920506009978971,0.24081855931802337,0.1515236858008196,0.22589085449691115,0.014957963640176875,0.2144855355188304,0.17770147452911872,0.0038836492602715433,-0.03657685541648778,0.3036299955810564,0.21932168852762302,0.22072302272414643,0.3258798993872821,0.25401051413402276,0.3040000105899107,0.0575802485370558,0.1706416651983181,0.43376900441816535,0.23487717916308765,-0.13274697203727964,0.1921599094794601,0.11076864516854217,0.07833708267044275,0.2882094353708747,0.12250409292738765,0.1990683371086456,0.09628550309860667,0.19940146087625507,0.23524036692344227,0.20279846040454585,0.13524843989960547,0.20240619156832196,0.3722288641815913,0.26256955471029675,0.14020222470047744,0.06250791179884893,-0.005659876292327032,0.006779542228478597,0.0009781991708158744,0.008232260001297065,0.21305620428227257,0.2702878521908668,0.12139258584370133,0.1783456051958117,0.24388680235874793,0.2285497848212171,0.21522715209232118,0.27562792808183467,0.2306864143088246,0.08300051224569832,0.1995535407263332,0.3571911283361031,0.1478220860121925,0.2423070185564298,0.36384248978820627,0.11931735782702924,0.040220789250291544,0.16818884065667725,0.11604083256202011,0.17710793914124695,0.04833548418849187,0.05481721105497972,0.15404837023127232,0.12341043153523942,0.3313117686972489,0.10029099516860498,0.13152284268226327,0.2194246449546519,0.43842945367428,0.14928699436950627,0.26939401021402215,0.12898569366800264,0.04051689137441111,0.09143432916184278,0.14063050072286468,0.34367660264853506,0.2573953199125894,0.24782042659165907,0.12740770629812598,0.1125427317138443,0.07950328812160205,0.24674872247699403,0.27157726588537895,0.2644256155228348,0.038956311281431594,0.08648365536934904,-0.5852956586918308,0.015594171453226169,1.164403013254406,0.15197224079473326,1.3339588454772897
1.0,0.7227711908478784,1.2582127060207804,-2.066519618935688,1.0427235459802988,0.9582693797965567,1.6845469279884164,-1.708978917948337,-1.8424795766802973,-1.8055130061577562,-1.9287334587019918,-1.8285347051590493,-1.9554269944512397,-1.8514323818933676,-1.926000712091882,-1.925566737730773,-1.9138821653769869,-2.1365449306329376,-2.0362067371441746,-1.7999736473971168,-1.8533875076927409,-1.8600105418258066,-2.0483083292701103,-1.9671880989345034,-1.8033104697640963,-2.0588923188284536,-1.9870983651234513,-2.065983674493069,-1.8553558316411474,-1.9843362259887851,-1.7911462058798533,-1.900205052452116,-1.8761989016441134,-1.8659441271908328,-1.765310216569424,-1.8505731198320003,-1.801558469256393,-1.9768936354076072,-1.9856431538803119,-2.0666733307692393,-1.8632320542056144,-1.95655577806754,-1.9272004160653424,-1.9135327275685772,-1.867343799342178,-1.9722665244548176,-1.882112510439597,-2.0374575075335826,-1.7950432629085948,-2.1377926124024293,-2.0244107336561745,-1.848931498623609,-1.8562905339244684,-1.8541697078677382,-2.046481674161676,-2.216050112987933,-1.7788751666552702,-1.9141122623970088,-1.8552799200704573,-2.0036706922517076,-1.9189651522120004,-2.076650109466574,-1.9449042995970691,-1.8294090325946037,-2.1291489328419146,-1.697441840164527,-2.0525045222299507,-1.97769259011498,-1.9503007945531419,-1.7006586457351967,-1.9393604670414124,-1.854807403731571,-2.031709291863131,-1.9698676692455974,-1.9110455816813812,-2.10262019645372,-2.0369507147908132,-1.9705946330543522,-1.866966112692476,-1.9197592987606544,-1.8469175859656664,-2.0042187451951383,-1.7877981339444544,-1.8478712796713967,-1.9516603481805657,-1.9649457736489206,-1.9656050603336335,-2.0082429598031517,-1.9681936206956432,-1.9250918166654831,-1.8936171946403118,-1.8307737527858354,-1.8958287275936574,-2.0511186625045967,-1.9305544127979664,-1.8464378685275327,-1.7286550850970217,-1.921471223286345,-1.9208140915920187,-1.9306863600653827,-1.8920382454950773,-1.9944430372128727,-1.8203577432914557,-1.8908159399983013,-1.687292509654125,-1.9218514438777594,-1.8345431576437483,0.9589848702985746,1.3872636629782462,-0.8593985138489006,1.2744813637312937,-0.7915680162802288
1.0,0.5728298252024715,0.08753604542090387,-0.6404965575325032,0.5668675032500841,-0.43212214925252784,-1.2046246236672784,-0.19833676287050314,-0.12521365877675253,-0.09625294058601486,0.028866835775876204,-0.19289014682346928,-0.19659169449020375,-0.15176382100695468,-0.32776533852639644,-0.06952092620491593,-0.16049414487308217,-0.10926014788567107,-0.20209639704513488,-0.16516916256199735,-0.09194211752468807,-0.10780862860712602,-0.2547828755681746,-0.0687705925604669,-0.1334425744558432,-0.181258823429717,-0.19694068285792324,-0.0961644722774768,-0.26136260916270454,-0.269425484545603,-0.0454731768499259,-0.1263868052807744,-0.10603886472699892,-0.1794535726767073,-0.09965378542735473,-0.22476186972808876,-0.10943391043191025,-0.2632491621700609,-0.05097887414048033,-0.05992212081381022,-0.18552315289899535,-0.20156242798246862,-0.09629571590703051,-0.2524300343892764,-0.218385909828372,-0.0389548254265735,-0.18142681601848917,-0.12885529306336851,-0.2875056623489921,-0.10311128414681617,-0.001423261453619984,-0.12757712854704234,-0.029112999440010112,-0.2219109089379796,0.0650812108039914,-0.16245404079174713,-0.25041964173653264,-0.31895251017994153,-0.08610484551351358,-0.038228423496821345,-0.3297442701025195,-0.10081783721513365,-0.17752146350129935,-0.04738001995554311,-0.22884084879929065,-0.08615170687436789,0.037792685719103936,-0.2088120286711209,-0.24361933361095822,0.037851883821713006,-0.14456411549863898,-0.17195068733753963,-0.22052310439099126,-0.035466815420359996,-0.1759857481388561,-0.17235228158737462,-0.20539647940773523,-0.14989824156611697,-0.11932839554548343,-0.03063723362699411,-0.2718493463261047,-0.19592266150218413,0.023292312858551156,-0.14373634912657055,-0.09112631232874181,-0.18641686646531455,-0.18397669174522535,-0.06937525838070199,-0.18487974534547014,-0.08632425933578583,-0.04898199127515804,-0.3059616016273244,-0.14711814918376032,-0.16099148195274343,-0.09904757350448165,-0.033491644857057856,-0.20094763683918884,-0.060034308526597344,-0.06380505664116444,-0.13900160287427032,-0.12711739331526745,-0.1741354372859332,-0.23615702716595344,-0.08186955543530273,-0.12378991168543119,-0.12547534295906113,-0.02915574214626801,1.4253045432070461,-0.02784880091503461,0.7750746454522872,1.2913273792312663,2.34956892781305
1.0,0.7157389364909919,-0.45366131112778235,-0.2513767320192509,-0.8490544934016341,-0.023134914933361058,-0.05024774810311661,0.8003371710536696,0.8350369742932624,0.6229013956891332,0.9091574099533447,0.7622870944352836,0.8785476908149343,0.7018278510004007,0.8760786471213036,0.8842573814639432,0.8469391711971865,0.8381882458582475,0.7996384779982179,1.0052844197662094,0.7638227592645763,1.0344418810173035,0.835325368945118,1.0110388728412953,0.8715010648742761,0.9439485498531986,0.7487190128326349,0.6915799646882147,0.995564552781493,1.0140009798067244,0.7859193543343491,1.0405488777412568,0.6700437452476188,0.8603665103111848,0.8043211157515316,0.8489681922849048,0.9901610080889583,0.6921371149952309,0.8851759760112868,0.703361103607016,0.7776560811280959,0.9067966301134732,0.8641710093236354,0.8790894288584922,0.7282680514220625,0.981102839708726,0.7829761551133314,0.9574149595623507,0.8486041175133661,0.9534738170302801,1.0421168772891773,0.8459465260954427,1.0545023423929956,0.9283254430205289,0.8890354981232441,0.7439181266559194,0.8102399849810423,0.8992034216953989,0.8325834963627357,0.9012422217296211,0.8956185011445632,0.7513057869089159,0.8115404149978634,0.9965464748425168,0.8112226751184348,0.7345825802357653,0.7770440916253134,0.9399510085481663,0.8099535877229526,0.7258661751990952,0.8259747157185315,0.9184726458699226,0.7857537120993543,0.910071321276875,0.8943457823185886,0.8808508489540139,0.7707824797850886,0.7455844388554831,0.9749382898072105,0.9286819764892565,0.8949577803587672,0.8976008023590519,0.9339748588401897,0.8044102001332419,0.9587688735175248,0.8315717783955663,0.8403817501648113,1.0212412873196612,0.9266832853950175,0.7940139027824593,0.9133553075571,0.8264604594781417,0.8619975780442447,0.8903679775501862,0.6944577941666616,0.8166221908542728,0.8282455128608075,0.8770414336101335,0.7228267937174389,0.7062873580110468,0.8768992883699942,0.9788992796148649,0.889927776999872,1.117568391514759,0.8451623235548485,0.8520742121620606,0.7864698153374168,2.0280601796264537,0.8326558087174867,1.6843267607910617,0.7670359720555291,1.7188299686150708
1.0,0.037884638159917654,1.2581825153440354,0.12913978189019973,-2.803432734519844,2.5008535258606,-0.22172284957117894,-0.9829120568898592,-1.1946735587034907,-1.1126713571667444,-1.3548745620360694,-0.9888964075089954,-1.0438243964880363,-1.1433278029399758,-1.1396168564770695,-1.0913453700338847,-0.9172526079865438,-1.1683976541428478,-1.0873432992821637,-1.2496179000855738,-1.0241381608600837,-1.0007686650772811,-1.2082717800048952,-1.15412130748046,-0.9923646728677592,-1.1001114396150267,-1.2693633171090908,-1.0125105432738684,-1.1597151328720672,-1.2311277111057066,-1.052936074277595,-0.8919651535930222,-1.1109788934110052,-1.1408290777235934,-1.2847009794978717,-1.2553443651811131,-1.334038184044494,-1.2109271724366153,-1.2016477850395961,-1.2063889571170308,-1.1492418595263016,-1.1290158096498009,-1.2325775793854834,-1.135039862998273,-1.0606754445704938,-1.0218891975806514,-1.077100120529542,-0.9871001088189348,-1.2720111982649358,-1.4199485256273514,-1.0691295281365958,-0.9671232004941376,-1.2737934017914478,-1.1478922180355076,-1.1687227453830504,-0.9532734805903165,-1.072660484031932,-1.1402770032757594,-1.0109407834455024,-1.1050520227586857,-1.2014272104614039,-1.008758329236584,-1.2769778770879192,-1.1493561096296334,-1.1562794137826946,-0.8804245496494547,-1.2828666931031636,-1.2288680583965408,-1.0380495411612058,-1.2036150247345614,-1.0904904912855478,-1.152271841114511,-1.1962475219422333,-1.1110183533260005,-1.0634940671845763,-1.2111974319155694,-1.2440914476197937,-1.1526962529408198,-1.1807396864587527,-1.0665040405050958,-1.1112528039767522,-1.0861828391325328,-1.1277548287813342,-1.1826037554311828,-0.9734856007318482,-1.0954562251344346,-1.2847586152273638,-1.0806446774327552,-1.2626999695788927,-1.0833945133272356,-0.9894953643624878,-1.106651575860973,-0.9075572131799713,-1.261466863480199,-1.0373092300390392,-1.1527731505176961,-1.2301605921810717,-0.9688430790944763,-1.1457111521020176,-1.1216763976093644,-1.126205030742396,-0.8661939674036832,-1.0526145184459286,-1.0051263268010258,-1.2081374501974078,-1.2169249287026542,-1.1939817958841497,1.9012957672658435,0.0062202700873834615,1.7132133093735367,1.5671937199660333,2.349847209294366
1.0,-0.5830835901448694,-1.6558606519404993,1.0866719262186537,0.8648748355303376,-0.32431616817787906,0.15463265131469972,0.5695557231156823,0.5066332201478645,0.5810992452247998,0.7384768527933634,0.6182520749329292,0.4165585010949058,0.7554301175423107,0.4528823216332284,0.7326737630496352,0.6023240489553943,0.8750828762704603,0.7802793916315913,0.6775107488642768,0.6077508254498187,0.7599852699545464,0.6259349519196745,0.6685248517603659,0.6309719527666138,0.5438030749948723,0.6466186584828556,0.5325149217272872,0.6874057314486528,0.6115849222475639,0.5573731982304342,0.5435646949946549,0.7832627057880686,0.5023282259504813,0.6434246556255124,0.49392177498915907,0.6559959414914691,0.5782965573304456,0.6203531859859538,0.5696731144890487,0.40327298460616956,0.6468391415548104,0.6392046836078182,0.504579798144546,0.617825262415031,0.6402550871202924,0.6503982222825005,0.6181429099970706,0.5407469471996043,0.6910199909341299,0.6450236378412053,0.4173523525451329,0.5665308709190984,0.6769531355374233,0.7823690988601681,0.6324814109919584,0.48338475642717915,0.4438343648141314,0.6197389303157244,0.5947537842413255,0.6480124119262575,0.5003839206378811,0.6344703071428749,0.6026491903631371,0.517690797499742,0.7704908530081338,0.6977600802420493,0.5986022295195242,0.47686850987488927,0.660577000760134,0.5433570009602993,0.6781135738209341,0.6524402250235174,0.5088860662650433,0.6086347212877585,0.7092531514182535,0.4542178801859762,0.6455651090923661,0.7787304082257069,0.5028210598701127,0.43757868219271195,0.8817272454415148,0.37926925321851623,0.603906146868375,0.7307262705131025,0.7462524823249718,0.6416603378906527,0.761761275895927,0.5885154664076095,0.564561950788419,0.625285544575419,0.6522775145902487,0.6571166922830958,0.5159758004034058,0.6205730490608726,0.5059323073769557,0.5954393732606865,0.670957238153064,0.6653918527779357,0.8072485612666525,0.5600589995476638,0.7171872916153068,0.8136410747650431,0.8426609914233487,0.7169214584004961,0.4721562650855602,0.5127204396556765,-0.1773599662146017,-0.9099441714028504,0.8454854549873979,0.3500565638343496,-0.4363392132021031
1.0,-1.2162907737229522,0.2621872881254964,-0.3977295091728007,0.04598499806040644,0.07101560398016218,-2.1873792694137753,1.1482488607729398,1.248431521901692,1.4265789501512283,1.2207787047374992,1.1590141487752712,1.3578536763248255,1.1868506636088476,1.3368358897738308,1.1987104124087986,1.3261170835826817,1.2618971368281804,1.2055571789036756,1.0922150238581048,1.2398503397797869,1.1072165758269148,1.272021567955636,1.3289881933489132,1.2918650053529925,1.2304045086290325,1.2292720730930304,1.3073214216849776,1.174064740595638,1.253761895194196,1.0964537639521308,1.1616981382194218,1.2600244659611606,1.100871313038662,1.254767477611319,1.299718857078705,1.1646510618844321,1.2687938876712384,1.099427560064445,1.2800011292592712,1.1888174429406657,1.1380939786828115,1.1985685037369735,1.1157488959588195,1.311452478522258,1.2474768636217695,1.3385862562855984,1.053953797768386,1.3241475054527312,1.0710647244059681,1.2292616112676737,1.4741753294729272,1.0753208412067816,1.2346751760142136,1.1290870067646543,1.1757354674086749,1.1345612553889992,0.9686037258530644,1.2861013407941162,1.2365147417612532,1.1403791631973048,1.3596951982539416,1.2882777098482472,1.2351629624711202,1.2882227483336461,1.2889135006795576,1.23070949140216,1.2792862755139538,1.2587198345440718,1.1969613613599734,1.163481072018461,1.1660678325107903,1.1435997969183247,1.2186998116309824,1.285789781082141,1.3251197192698805,1.2556433431306862,1.3445273220630327,1.1194464729177334,1.3404231135470446,1.332769729816674,1.0937497270249106,1.1175910993363996,1.1674818591709297,1.2827115870606633,1.0073916802488814,1.2606261298171877,1.2906783442794276,1.4183103393429775,1.3825466743561161,1.1925930881308202,1.1726415961073253,1.3476181645754248,1.3611638459062672,1.2883768804783564,1.1127463360452858,1.2309727812172073,1.1784710599239252,1.1117115056875322,1.2630374360518593,1.1447446931870908,1.4626388446213383,1.1301875123099685,0.9961403645858553,1.2539169064999254,1.3873988853826629,1.2508852549132317,1.6430165841605158,2.265313877418265,0.03562474346355049,1.967018816040922,0.9290853639055229
1.0,-1.9117160487596248,-0.5659509515829962,-0.46006281924363845,-0.0871249673253842,0.024410125160257253,-2.076030726118566,2.9472730014969777,2.8933487052711353,2.8558570760567537,2.940998156102473,2.8976529918776923,3.0184707464819414,2.9850018598510686,3.007466019527331,2.910820407735714,2.9813939092782036,3.0963776614330145,2.821479409320603,2.9152238877427727,2.968567198389554,2.9547874986517058,3.1506728609340002,2.8356438167081546,2.7078710876755974,3.116608310419299,2.851812415848235,2.9206845764853253,3.0315146977968004,3.126105452234545,2.9285981515250032,2.9371789523846354,2.876990154601547,3.002782802138615,3.1507505276386327,2.9363219283699027,2.9095701527672917,2.9865435060753924,3.0560924251425283,3.0817907689820614,2.981827445007432,3.157987361767482,3.0613832992095893,3.0014252627956197,2.997380527778984,2.7894325786928778,2.9395595820835774,2.8960876868128667,2.973665719140701,2.912095444401629,2.858047540533724,3.086658718856641,2.8279041492113968,3.2410164265101438,2.890394414692907,2.9917512607768986,2.8588425717197588,2.902052077407879,3.0805202696111667,2.924644942364062,2.9326978745304397,3.0974721620923544,3.1918060806550876,2.9588030748338237,2.8070733469922473,2.964658996974337,2.9732952144555687,2.99622217053976,3.0616887235550974,3.0818132324004694,2.917897819495401,3.010358256874844,3.015625427624935,3.1772697665289864,3.0895323756743407,2.935176831067182,2.8758992296043147,2.952830678088552,3.005567105299172,2.9731764448791043,2.9088960324848965,2.9127790980737496,3.0919859297875787,2.8112731166932674,3.123763041214181,3.003460618531774,2.91719366495721,3.003050758479222,3.0958676706277624,3.026121716060369,2.941351370658297,2.9539939610195787,2.9770297192352997,3.0457249030330313,2.8395551411162363,2.946283282369347,2.992613558565477,2.997540959561071,2.9603801500605162,3.0102424880828327,2.7990502777708057,2.8210442302647185,3.1422630768357576,2.995066182873374,2.9826993871426684,2.822424106081145,2.7918599982710672,0.5325645898970734,-0.3088808688983875,2.497600151010909,1.5466947461595408,3.2303769659152377
